MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:105976	Myo5a	myosin VA	9		synapse organization			IMP	MGI:1856005 	J:92181 	
MGI:106598	Myo5b	myosin VB	18		dendritic spine morphogenesis			ISO	RGD:621347 	J:155856 	
MGI:106598	Myo5b	myosin VB	18		regulation of modification of postsynaptic structure			ISO	RGD:621347 	J:155856 	
MGI:104785	Myo6	myosin VI	9		synapse assembly			IMP	MGI:1856555 	J:95877 	
MGI:107735	Myo9a	myosin IXa	9		postsynaptic specialization organization	happens in Schaffer collateral - CA1 synapse		IDA		J:244201 	
MGI:107735	Myo9a	myosin IXa	9		postsynaptic specialization organization	happens in Schaffer collateral - CA1 synapse		IEP		J:244201 	
MGI:107735	Myo9a	myosin IXa	9		postsynaptic specialization organization	happens in Schaffer collateral - CA1 synapse		IMP		J:244201 	
MGI:2384561	Nae1	NEDD8 activating enzyme E1 subunit 1	8		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:262411 	
MGI:2384561	Nae1	NEDD8 activating enzyme E1 subunit 1	8		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:262411 	
MGI:1347075	Nbea	neurobeachin	3		synapse organization	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:220932 	
MGI:1347075	Nbea	neurobeachin	3		synapse organization	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:220932 	
MGI:104694	Ncan	neurocan	8		regulation of postsynapse organization	happens in glutamatergic synapse,happens in cerebral cortex		EXP		J:313409 	
MGI:104694	Ncan	neurocan	8		regulation of postsynapse organization	happens in glutamatergic synapse,happens in cerebral cortex		IDA		J:313409 	
MGI:104694	Ncan	neurocan	8		regulation of synapse structural plasticity	happens in hippocampus		IMP	MGI:2182149 	J:70858 	
MGI:1931834	Nckipsd	NCK interacting protein with SH3 domain	9		regulation of postsynapse assembly			IEA	D3ZWX4 ENSRNOP00000049566 	J:342605 	
MGI:1926483	Nectin1	nectin cell adhesion molecule 1	9		regulation of synapse assembly			IEA	A6J3U6 ENSRNOP00000008614 	J:342605 	
MGI:1926483	Nectin1	nectin cell adhesion molecule 1	9		regulation of synapse assembly			IEA	ENSRNOP00000008614 F1LNP8 	J:342605 	
MGI:1926483	Nectin1	nectin cell adhesion molecule 1	9		regulation of synapse assembly			ISO	RGD:620791 	J:155856 	
MGI:1926483	Nectin1	nectin cell adhesion molecule 1	9		regulation of synapse organization			IEA	A6J3U6 ENSRNOP00000008614 	J:342605 	
MGI:1926483	Nectin1	nectin cell adhesion molecule 1	9		regulation of synapse organization			IEA	ENSRNOP00000008614 F1LNP8 	J:342605 	
MGI:1926483	Nectin1	nectin cell adhesion molecule 1	9		regulation of synapse organization			ISO	RGD:620791 	J:155856 	
MGI:1930171	Nectin3	nectin cell adhesion molecule 3	16		regulation of postsynapse assembly	happens in hippocampal formation		IDA		J:346412 	
MGI:1930171	Nectin3	nectin cell adhesion molecule 3	16		regulation of postsynapse assembly	happens in hippocampal formation		IMP		J:346412 	
MGI:97297	Nedd4	neural precursor cell expressed, developmentally down-regulated 4	9		neuromuscular junction development			IBA	MGI:97297 PTN002600410 	J:161428 	
MGI:97297	Nedd4	neural precursor cell expressed, developmentally down-regulated 4	9		neuromuscular junction development			IMP	MGI:3529811 	J:149227 	
MGI:97297	Nedd4	neural precursor cell expressed, developmentally down-regulated 4	9		regulation of synapse organization			IBA	MGI:97297 PTN002600410 	J:161428 	
MGI:97297	Nedd4	neural precursor cell expressed, developmentally down-regulated 4	9		regulation of synapse organization			IMP	MGI:3529811 	J:149227 	
MGI:1933754	Nedd4l	neural precursor cell expressed, developmentally down-regulated gene 4-like	18		neuromuscular junction development			IBA	MGI:97297 PTN002600410 	J:161428 	
MGI:1933754	Nedd4l	neural precursor cell expressed, developmentally down-regulated gene 4-like	18		regulation of synapse organization			IBA	MGI:97297 PTN002600410 	J:161428 	
MGI:97301	Nedd8	neural precursor cell expressed, developmentally down-regulated gene 8	14		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		EXP		J:262411 	
MGI:97301	Nedd8	neural precursor cell expressed, developmentally down-regulated gene 8	14		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:262411 	
MGI:97301	Nedd8	neural precursor cell expressed, developmentally down-regulated gene 8	14		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:262411 	
MGI:97302	Nedd9	neural precursor cell expressed, developmentally down-regulated gene 9	13		positive regulation of dendritic spine maintenance			IMP		J:229548 	
MGI:97309	Nefh	neurofilament, heavy polypeptide	11		postsynaptic intermediate filament cytoskeleton organization			IEA	GO:0099184 	J:346132 	
MGI:97313	Nefl	neurofilament, light polypeptide	14		postsynaptic intermediate filament cytoskeleton organization			IEA	GO:0099184 	J:346132 	
MGI:97313	Nefl	neurofilament, light polypeptide	14		regulation of synapse maturation	happens in cholinergic synapse,happens in neuromuscular junction		IDA		J:216616 	
MGI:97313	Nefl	neurofilament, light polypeptide	14		regulation of synapse maturation	happens in neuromuscular junction,happens in cholinergic synapse		IMP		J:216616 	
MGI:2444846	Negr1	neuronal growth regulator 1	3		regulation of synapse assembly			IEA	ENSRNOP00000072152 Q9Z0J8 	J:342605 	
MGI:2444846	Negr1	neuronal growth regulator 1	3		regulation of synapse assembly			ISO	RGD:708416 	J:155856 	
MGI:1334263	Neurl1a	neuralized E3 ubiquitin protein ligase 1A	19		positive regulation of synapse maturation			IDA		J:178916 	
MGI:1334263	Neurl1a	neuralized E3 ubiquitin protein ligase 1A	19		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:178916 	
MGI:1334263	Neurl1a	neuralized E3 ubiquitin protein ligase 1A	19		regulation of postsynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		IEP		J:178916 	
MGI:107755	Neurod2	neurogenic differentiation 2	11		negative regulation of synapse maturation			IDA		J:172950 	
MGI:107755	Neurod2	neurogenic differentiation 2	11		positive regulation of synapse maturation			IMP		J:107599 	
MGI:97306	Nf1	neurofibromin 1	11		regulation of modification of postsynaptic structure			ISO	RGD:3168 	J:155856 	
MGI:97306	Nf1	neurofibromin 1	11		regulation of postsynapse organization	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:184421 	
MGI:97306	Nf1	neurofibromin 1	11		regulation of postsynapse organization	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:184421 	
MGI:104753	Nfasc	neurofascin	1		synapse organization			IMP		J:93895 	
MGI:1920431	Nfatc4	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4	14		negative regulation of synapse maturation	negatively regulates synapse maturation		IMP		J:194263 	
MGI:1920431	Nfatc4	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4	14		synapse maturation	happens in cerebellar granule cell		IMP		J:194263 	
MGI:108056	Nfia	nuclear factor I/A	4		synapse maturation	happens in cerebellar granule cell		IMP		J:194263 	
MGI:1858414	Ngef	neuronal guanine nucleotide exchange factor	1		negative regulation of dendritic spine morphogenesis			IDA		J:117343 	
MGI:1858414	Ngef	neuronal guanine nucleotide exchange factor	1		regulation of synapse pruning	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:117343 	
MGI:1858414	Ngef	neuronal guanine nucleotide exchange factor	1		regulation of synapse pruning	happens in glutamatergic synapse,happens in hippocampal formation		IEP		J:117343 	
MGI:1858414	Ngef	neuronal guanine nucleotide exchange factor	1		regulation of synapse pruning	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:117343 	
MGI:2179435	Nlgn1	neuroligin 1	3		AMPA glutamate receptor clustering			IDA		J:84070 	
MGI:2179435	Nlgn1	neuroligin 1	3		AMPA glutamate receptor clustering			IMP		J:184102 	
MGI:2179435	Nlgn1	neuroligin 1	3		AMPA glutamate receptor clustering			ISO	RGD:621117 	J:155856 	
MGI:2179435	Nlgn1	neuroligin 1	3		cell-cell adhesion involved in synapse maturation			NAS		J:319989 	
MGI:2179435	Nlgn1	neuroligin 1	3		excitatory synapse assembly			IDA		J:232984 	
MGI:2179435	Nlgn1	neuroligin 1	3		excitatory synapse assembly	results in the development of glutamatergic synapse		IMP		J:243525 	
MGI:2179435	Nlgn1	neuroligin 1	3		maintenance of synapse structure			NAS		J:319951 	
MGI:2179435	Nlgn1	neuroligin 1	3		negative regulation of dendritic spine morphogenesis	happens in hippocampal pyramidal neuron		IMP		J:197488 	
MGI:2179435	Nlgn1	neuroligin 1	3		negative regulation of dendritic spine morphogenesis			ISO	Q8N2Q7 	J:164563 	
MGI:2179435	Nlgn1	neuroligin 1	3		neurexin clustering involved in presynaptic membrane assembly			IDA		J:84070 	
MGI:2179435	Nlgn1	neuroligin 1	3		NMDA glutamate receptor clustering	happens in hippocampal pyramidal neuron		IMP		J:197488 	
MGI:2179435	Nlgn1	neuroligin 1	3		NMDA glutamate receptor clustering			ISO	RGD:621117 	J:155856 	
MGI:2179435	Nlgn1	neuroligin 1	3		NMDA glutamate receptor clustering			ISS	Q62765 	J:342587 	
MGI:2179435	Nlgn1	neuroligin 1	3		positive regulation of presynaptic active zone assembly			ISO	RGD:621117 	J:155856 	
MGI:2179435	Nlgn1	neuroligin 1	3		positive regulation of synapse assembly	positively regulates synapse assembly		IDA		J:171950 	
MGI:2179435	Nlgn1	neuroligin 1	3		positive regulation of synapse assembly			ISO	RGD:621117 	J:155856 	
MGI:2179435	Nlgn1	neuroligin 1	3		positive regulation of synapse assembly			ISO	Q8N2Q7 	J:211830 	
MGI:2179435	Nlgn1	neuroligin 1	3		positive regulation of synapse assembly			ISS	Q62765 	J:342587 	
MGI:2179435	Nlgn1	neuroligin 1	3		postsynaptic density protein 95 clustering			IDA		J:175189 	
MGI:2179435	Nlgn1	neuroligin 1	3		postsynaptic density protein 95 clustering			IDA		J:180545 	
MGI:2179435	Nlgn1	neuroligin 1	3		postsynaptic density protein 95 clustering			IDA		J:84070 	
MGI:2179435	Nlgn1	neuroligin 1	3		postsynaptic density protein 95 clustering			ISO	RGD:621117 	J:155856 	
MGI:2179435	Nlgn1	neuroligin 1	3		postsynaptic membrane assembly			IDA		J:175189 	
MGI:2179435	Nlgn1	neuroligin 1	3		postsynaptic membrane assembly			IDA		J:84070 	
MGI:2179435	Nlgn1	neuroligin 1	3		postsynaptic specialization assembly	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:175189 	
MGI:2179435	Nlgn1	neuroligin 1	3		postsynaptic specialization assembly	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:175189 	
MGI:2179435	Nlgn1	neuroligin 1	3		presynaptic membrane assembly			IDA		J:116404 	
MGI:2179435	Nlgn1	neuroligin 1	3		presynaptic membrane assembly			IDA		J:175189 	
MGI:2179435	Nlgn1	neuroligin 1	3		presynaptic membrane assembly			IDA		J:84070 	
MGI:2179435	Nlgn1	neuroligin 1	3		presynaptic membrane assembly			ISO	RGD:621117 	J:155856 	
MGI:2179435	Nlgn1	neuroligin 1	3		regulation of postsynaptic density assembly	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:292696 	
MGI:2179435	Nlgn1	neuroligin 1	3		regulation of postsynaptic density assembly	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:292696 	
MGI:2179435	Nlgn1	neuroligin 1	3		regulation of presynapse organization			ISO	RGD:621117 	J:155856 	
MGI:2179435	Nlgn1	neuroligin 1	3		synapse assembly			IDA		J:116404 	
MGI:2179435	Nlgn1	neuroligin 1	3		synapse assembly	happens in CNS neuron (sensu Vertebrata),happens in cerebral cortex		IDA		J:171950 	
MGI:2179435	Nlgn1	neuroligin 1	3		synapse assembly			IEA	ARBA00026559 	J:342609 	
MGI:2179435	Nlgn1	neuroligin 1	3		synapse assembly			ISO	RGD:621117 	J:155856 	
MGI:2179435	Nlgn1	neuroligin 1	3		synapse assembly			NAS		J:319989 	
MGI:2179435	Nlgn1	neuroligin 1	3		synapse maturation			NAS		J:319989 	
MGI:2179435	Nlgn1	neuroligin 1	3		synapse organization			IGI	MGI:2389173 	J:176974 	
MGI:2179435	Nlgn1	neuroligin 1	3		synapse organization			IGI	MGI:2389174 	J:176974 	
MGI:2179435	Nlgn1	neuroligin 1	3		synapse organization			IGI	MGI:2444609 	J:176974 	
MGI:2179435	Nlgn1	neuroligin 1	3		synapse organization			ISO	Q62765 	J:96464 	
MGI:2179435	Nlgn1	neuroligin 1	3		synaptic membrane adhesion	happens in hippocampal formation		IDA		J:84070 	
MGI:2179435	Nlgn1	neuroligin 1	3		synaptic membrane adhesion			IMP		J:230665 	
MGI:2179435	Nlgn1	neuroligin 1	3		synaptic membrane adhesion	happens in hippocampal formation		IMP		J:84070 	
MGI:2179435	Nlgn1	neuroligin 1	3		terminal button organization			IMP		J:152008 	
MGI:2179435	Nlgn1	neuroligin 1	3		terminal button organization			ISO	RGD:621117 	J:155856 	
MGI:2681835	Nlgn2	neuroligin 2	11		gephyrin clustering involved in postsynaptic density assembly			IDA		J:175189 	
MGI:2681835	Nlgn2	neuroligin 2	11		gephyrin clustering involved in postsynaptic density assembly	happens in neuron,happens in hippocampus		IGI	MGI:2679447 	J:256117 	
MGI:2681835	Nlgn2	neuroligin 2	11		gephyrin clustering involved in postsynaptic density assembly	happens in neuron,happens in hippocampus,happens in CA1 pyramidal cell layer		IMP		J:256117 	
MGI:2681835	Nlgn2	neuroligin 2	11		inhibitory synapse assembly			IDA		J:232984 	
MGI:2681835	Nlgn2	neuroligin 2	11		neurotransmitter-gated ion channel clustering	uses Slc32a1		IDA		J:256117 	
MGI:2681835	Nlgn2	neuroligin 2	11		neurotransmitter-gated ion channel clustering	uses Slc32a1		IGI	MGI:2679447 	J:256117 	
MGI:2681835	Nlgn2	neuroligin 2	11		neurotransmitter-gated ion channel clustering	uses Slc32a1		IMP		J:256117 	
MGI:2681835	Nlgn2	neuroligin 2	11		positive regulation of synapse assembly			IEA	ENSRNOP00000053713 Q62888 	J:342605 	
MGI:2681835	Nlgn2	neuroligin 2	11		positive regulation of synapse assembly			ISO	RGD:621118 	J:155856 	
MGI:2681835	Nlgn2	neuroligin 2	11		positive regulation of synapse assembly			ISS	Q62888 	J:342587 	
MGI:2681835	Nlgn2	neuroligin 2	11		postsynaptic density protein 95 clustering			IDA		J:175189 	
MGI:2681835	Nlgn2	neuroligin 2	11		postsynaptic membrane assembly			IDA		J:175189 	
MGI:2681835	Nlgn2	neuroligin 2	11		postsynaptic specialization assembly	happens in glycinergic synapse,happens in brainstem,happens in GABA-ergic synapse,happens in brainstem,happens in GABA-ergic synapse,happens in hippocampal formation		IDA		J:154925 	
MGI:2681835	Nlgn2	neuroligin 2	11		postsynaptic specialization assembly	happens in GABA-ergic synapse,happens in hippocampal formation		IDA		J:175189 	
MGI:2681835	Nlgn2	neuroligin 2	11		postsynaptic specialization assembly	happens in glycinergic synapse,happens in brainstem,happens in GABA-ergic synapse,happens in brainstem,happens in GABA-ergic synapse,happens in hippocampal formation		IMP		J:154925 	
MGI:2681835	Nlgn2	neuroligin 2	11		postsynaptic specialization assembly	happens in GABA-ergic synapse,happens in hippocampal formation		IMP		J:175189 	
MGI:2681835	Nlgn2	neuroligin 2	11		presynapse assembly			IDA		J:195216 	
MGI:2681835	Nlgn2	neuroligin 2	11		presynaptic membrane assembly			IDA		J:175189 	
MGI:2681835	Nlgn2	neuroligin 2	11		presynaptic membrane assembly			IEA	ENSRNOP00000053713 Q62888 	J:342605 	
MGI:2681835	Nlgn2	neuroligin 2	11		presynaptic membrane assembly			IMP		J:151145 	
MGI:2681835	Nlgn2	neuroligin 2	11		presynaptic membrane assembly			ISO	RGD:621118 	J:155856 	
MGI:2681835	Nlgn2	neuroligin 2	11		regulation of presynapse assembly			IEA	ENSRNOP00000053713 Q62888 	J:342605 	
MGI:2681835	Nlgn2	neuroligin 2	11		regulation of presynapse assembly			ISO	RGD:621118 	J:155856 	
MGI:2681835	Nlgn2	neuroligin 2	11		synapse assembly			IEA	ARBA00026559 	J:342609 	
MGI:2681835	Nlgn2	neuroligin 2	11		synapse assembly			IEA	ENSRNOP00000053713 Q62888 	J:342605 	
MGI:2681835	Nlgn2	neuroligin 2	11		synapse assembly			ISO	RGD:621118 	J:155856 	
MGI:2681835	Nlgn2	neuroligin 2	11		synapse assembly			ISS	Q62888 	J:342587 	
MGI:2681835	Nlgn2	neuroligin 2	11		synapse organization			IEA	ENSRNOP00000053713 Q62888 	J:342605 	
MGI:2681835	Nlgn2	neuroligin 2	11		synapse organization			ISO	Q62888 	J:73065 	
MGI:2681835	Nlgn2	neuroligin 2	11		synapse organization			ISO	Q62888 	J:96464 	
