MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:102473	mt-Tt	mitochondrially encoded tRNA threonine	MT		translational elongation			TAS		J:22484 	
MGI:102472	mt-Tv	mitochondrially encoded tRNA valine	MT		translational elongation			TAS		J:22484 	
MGI:102471	mt-Tw	mitochondrially encoded tRNA tryptophan	MT		translational elongation			TAS		J:22484 	
MGI:102470	mt-Ty	mitochondrially encoded tRNA tyrosine	MT		translational elongation			TAS		J:22484 	
MGI:1916856	Mtfmt	mitochondrial methionyl-tRNA formyltransferase	9		translation			IEA	KW-0648 	J:60000 	
MGI:1916856	Mtfmt	mitochondrial methionyl-tRNA formyltransferase	9		translational initiation			IEA	GO:0004479 	J:346132 	
MGI:2685015	Mtg1	mitochondrial ribosome-associated GTPase 1	7		mitochondrial translation			IBA	PTN000119720 S000004703 	J:161428 	
MGI:2685015	Mtg1	mitochondrial ribosome-associated GTPase 1	7		regulation of mitochondrial translation			IEA	ENSP00000323047 Q9BT17 	J:342605 	
MGI:2685015	Mtg1	mitochondrial ribosome-associated GTPase 1	7		regulation of mitochondrial translation			ISO	Q9BT17 	J:164563 	
MGI:2685015	Mtg1	mitochondrial ribosome-associated GTPase 1	7		regulation of mitochondrial translation			ISS	Q9BT17 	J:342587 	
MGI:2685015	Mtg1	mitochondrial ribosome-associated GTPase 1	7		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:106565	Mtg2	mitochondrial ribosome associated GTPase 2	2		regulation of mitochondrial translation			ISO	Q9H4K7 	J:164563 	
MGI:1924034	Mtif2	mitochondrial translational initiation factor 2	11		mitochondrial translational initiation			IBA	P46198 PTN000561956 SPBC1271.15c 	J:161428 	
MGI:1924034	Mtif2	mitochondrial translational initiation factor 2	11		mitochondrial translational initiation			ISS	P46198 	J:342587 	
MGI:1924034	Mtif2	mitochondrial translational initiation factor 2	11		translation			IEA	KW-0648 	J:60000 	
MGI:1924034	Mtif2	mitochondrial translational initiation factor 2	11		translational initiation			IEA	IPR000178 	J:72247 	
MGI:1924034	Mtif2	mitochondrial translational initiation factor 2	11		translational initiation			IEA	KW-0396 	J:60000 	
MGI:1923616	Mtif3	mitochondrial translational initiation factor 3	5		mitochondrial translational initiation			IBA	PTN000101473 SPBC18E5.13 	J:161428 	
MGI:1923616	Mtif3	mitochondrial translational initiation factor 3	5		mitochondrial translational initiation			ISS	Q9H2K0 	J:79114 	
MGI:1923616	Mtif3	mitochondrial translational initiation factor 3	5		translation			IEA	KW-0648 	J:60000 	
MGI:1923616	Mtif3	mitochondrial translational initiation factor 3	5		translational initiation			IEA	IPR001288 IPR019814 IPR019815 IPR036787 IPR036788 	J:72247 	
MGI:1923616	Mtif3	mitochondrial translational initiation factor 3	5		translational initiation			IEA	KW-0396 	J:60000 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		positive regulation of translation			IEA	ENSP00000354558 P42345 	J:342605 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		positive regulation of translation			ISO	RGD:68371 	J:155856 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		positive regulation of translation			ISO	P42345 	J:164563 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		positive regulation of translational initiation			IEA	ENSP00000354558 P42345 	J:342605 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		positive regulation of translational initiation			ISO	P42345 	J:164563 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		regulation of translation at synapse, modulating synaptic transmission			ISO	RGD:68371 	J:155856 	
MGI:1915101	Mtres1	mitochondrial transcription rescue factor 1	10		rescue of stalled ribosome			IEA	ENSP00000310951 Q9P0P8 	J:342605 	
MGI:1915101	Mtres1	mitochondrial transcription rescue factor 1	10		rescue of stalled ribosome			ISO	Q9P0P8 	J:164563 	
MGI:1915101	Mtres1	mitochondrial transcription rescue factor 1	10		rescue of stalled ribosome			ISS	Q9P0P8 	J:342587 	
MGI:2384815	Mtrf1	mitochondrial translational release factor 1	14		mitochondrial translational termination			IBA	O75570 PTN000117644 Q9UGC7 	J:161428 	
MGI:2384815	Mtrf1	mitochondrial translational release factor 1	14		mitochondrial translational termination			IEA	ENSP00000368793 O75570 	J:342605 	
MGI:2384815	Mtrf1	mitochondrial translational release factor 1	14		mitochondrial translational termination			ISO	O75570 	J:164563 	
MGI:2384815	Mtrf1	mitochondrial translational release factor 1	14		mitochondrial translational termination			ISS	O75570 	J:342587 	
MGI:2384815	Mtrf1	mitochondrial translational release factor 1	14		translation			IEA	ARBA00027100 	J:342609 	
MGI:2384815	Mtrf1	mitochondrial translational release factor 1	14		translation			IEA	KW-0648 	J:60000 	
MGI:2384815	Mtrf1	mitochondrial translational release factor 1	14		translational termination			IEA	IPR000352 IPR005139 	J:72247 	
MGI:1918830	Mtrf1l	mitochondrial translational release factor 1-like	10		mitochondrial translational termination			IBA	O75570 PTN000117644 Q9UGC7 	J:161428 	
MGI:1918830	Mtrf1l	mitochondrial translational release factor 1-like	10		mitochondrial translational termination			IEA	ENSP00000356202 Q9UGC7 	J:342605 	
MGI:1918830	Mtrf1l	mitochondrial translational release factor 1-like	10		mitochondrial translational termination			ISO	Q9UGC7 	J:164563 	
MGI:1918830	Mtrf1l	mitochondrial translational release factor 1-like	10		mitochondrial translational termination			ISS	Q9UGC7 	J:342587 	
MGI:1918830	Mtrf1l	mitochondrial translational release factor 1-like	10		translation			IEA	ARBA00027100 	J:342609 	
MGI:1918830	Mtrf1l	mitochondrial translational release factor 1-like	10		translation			IEA	KW-0648 	J:60000 	
MGI:1918830	Mtrf1l	mitochondrial translational release factor 1-like	10		translational termination			IEA	IPR000352 IPR005139 	J:72247 	
MGI:1919900	Mtrfr	mitochondrial translation release factor in rescue	5		rescue of stalled ribosome			IEA	ENSP00000253233 Q9H3J6 	J:342605 	
MGI:1919900	Mtrfr	mitochondrial translation release factor in rescue	5		rescue of stalled ribosome			ISO	Q9H3J6 	J:164563 	
MGI:1919900	Mtrfr	mitochondrial translation release factor in rescue	5		rescue of stalled ribosome			ISS	Q9H3J6 	J:342587 	
MGI:1919900	Mtrfr	mitochondrial translation release factor in rescue	5		translation			IEA	KW-0648 	J:60000 	
MGI:1919900	Mtrfr	mitochondrial translation release factor in rescue	5		translational termination			IEA	IPR000352 	J:72247 	
MGI:107624	Mvk	mevalonate kinase	5		negative regulation of translation			ISO	RGD:621295 	J:155856 	
MGI:4413807	n-TCgca40	nuclear encoded tRNA cysteine 40 (anticodon GCA)	6		translational elongation			TAS		J:23858 	
MGI:4413892	n-THgtg2	nuclear encoded tRNA histidine 2 (anticodon GTG)	3		translational elongation			TAS		J:17544 	
MGI:4413893	n-THgtg3	nuclear encoded tRNA histidine 3 (anticodon GTG)	2		translational elongation			TAS		J:16297 	
MGI:4413895	n-THgtg5	nuclear encoded tRNA histidine 5 (anticodon GTG)	2		translational elongation			TAS		J:16297 	
MGI:4413898	n-THgtg8	nuclear encoded tRNA histidine 8 (anticodon GTG)	3		translational elongation			TAS		J:16297 	
MGI:4413733	n-TRtct5	nuclear encoded tRNA arginine 5 (anticodon TCT)	1		translational elongation			IMP		J:211326 	
MGI:4414022	n-TUtca2	nuclear encoded tRNA selenocysteine 2 (anticodon TCA)	7		selenocysteine incorporation			IDA		J:16838 	
MGI:4414022	n-TUtca2	nuclear encoded tRNA selenocysteine 2 (anticodon TCA)	7		selenocysteine incorporation			IMP	MGI:2176073 MGI:3772692 	J:168404 	
MGI:4414022	n-TUtca2	nuclear encoded tRNA selenocysteine 2 (anticodon TCA)	7		selenocysteine incorporation	happens in epithelial cell of prostate		IMP	MGI:2653318 	J:206437 	
MGI:4414022	n-TUtca2	nuclear encoded tRNA selenocysteine 2 (anticodon TCA)	7		selenocysteine incorporation			IMP	MGI:2653318 MGI:3505769 	J:158033 	
MGI:4414022	n-TUtca2	nuclear encoded tRNA selenocysteine 2 (anticodon TCA)	7		selenocysteine incorporation			IMP		J:69505 	
MGI:4414022	n-TUtca2	nuclear encoded tRNA selenocysteine 2 (anticodon TCA)	7		selenocysteine incorporation			IMP		J:97632 	
MGI:2669254	Nanos1	nanos C2HC-type zinc finger 1	19		negative regulation of translation			IBA	P60321 P60323 PTN000984469 Q8WY41 	J:161428 	
MGI:2669254	Nanos1	nanos C2HC-type zinc finger 1	19		negative regulation of translation			IEA	ENSP00000393275 Q8WY41 	J:342605 	
MGI:2669254	Nanos1	nanos C2HC-type zinc finger 1	19		negative regulation of translation			ISO	Q8WY41 	J:164563 	
MGI:2669254	Nanos1	nanos C2HC-type zinc finger 1	19		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:2676627	Nanos2	nanos C2HC-type zinc finger 2	7		negative regulation of translation			IBA	P60321 P60323 PTN000984469 Q8WY41 	J:161428 	
MGI:2676627	Nanos2	nanos C2HC-type zinc finger 2	7		negative regulation of translation			IEA	ENSP00000341021 P60321 	J:342605 	
MGI:2676627	Nanos2	nanos C2HC-type zinc finger 2	7		negative regulation of translation			ISO	P60321 	J:164563 	
MGI:2676627	Nanos2	nanos C2HC-type zinc finger 2	7		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:2675387	Nanos3	nanos C2HC-type zinc finger 3	8		negative regulation of translation			IBA	P60321 P60323 PTN000984469 Q8WY41 	J:161428 	
MGI:2675387	Nanos3	nanos C2HC-type zinc finger 3	8		negative regulation of translation			IEA	ENSP00000341992 P60323 	J:342605 	
MGI:2675387	Nanos3	nanos C2HC-type zinc finger 3	8		negative regulation of translation			ISO	P60323 	J:164563 	
MGI:2675387	Nanos3	nanos C2HC-type zinc finger 3	8		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:2675387	Nanos3	nanos C2HC-type zinc finger 3	8		regulation of translation			IEP		J:130858 	
MGI:1917473	Nars1	asparaginyl-tRNA synthetase 1	18		asparaginyl-tRNA aminoacylation			IBA	O43776 O96198 P0A8M0 PTN000502376 Q8I408 S000000618 S000001061 SPBC1773.10c 	J:161428 	
MGI:1917473	Nars1	asparaginyl-tRNA synthetase 1	18		asparaginyl-tRNA aminoacylation			IEA	IPR004522 	J:72247 	
MGI:1917473	Nars1	asparaginyl-tRNA synthetase 1	18		asparaginyl-tRNA aminoacylation			IEA	ENSP00000256854 O43776 	J:342605 	
MGI:1917473	Nars1	asparaginyl-tRNA synthetase 1	18		asparaginyl-tRNA aminoacylation			ISO	O43776 	J:164563 	
MGI:1917473	Nars1	asparaginyl-tRNA synthetase 1	18		asparaginyl-tRNA aminoacylation			ISS	O43776 	J:342587 	
MGI:1917473	Nars1	asparaginyl-tRNA synthetase 1	18		translation			IEA	KW-0648 	J:60000 	
MGI:1917473	Nars1	asparaginyl-tRNA synthetase 1	18		tRNA aminoacylation for protein translation			IEA	IPR002312 IPR004364 	J:72247 	
MGI:2142075	Nars2	asparaginyl-tRNA synthetase 2 (mitochondrial)(putative)	7		asparaginyl-tRNA aminoacylation			IBA	O43776 O96198 P0A8M0 PTN000502376 Q8I408 S000000618 S000001061 SPBC1773.10c 	J:161428 	
MGI:2142075	Nars2	asparaginyl-tRNA synthetase 2 (mitochondrial)(putative)	7		asparaginyl-tRNA aminoacylation			IEA	IPR004522 	J:72247 	
MGI:2142075	Nars2	asparaginyl-tRNA synthetase 2 (mitochondrial)(putative)	7		asparaginyl-tRNA aminoacylation			ISS	P54263 	J:342587 	
MGI:2142075	Nars2	asparaginyl-tRNA synthetase 2 (mitochondrial)(putative)	7		translation			IEA	KW-0648 	J:60000 	
MGI:2142075	Nars2	asparaginyl-tRNA synthetase 2 (mitochondrial)(putative)	7		tRNA aminoacylation for protein translation			IEA	IPR002312 IPR004364 	J:72247 	
MGI:2138939	Nat10	N-acetyltransferase 10	2		positive regulation of translation			IEA	ENSP00000257829 Q9H0A0 	J:342605 	
MGI:2138939	Nat10	N-acetyltransferase 10	2		positive regulation of translation			ISO	Q9H0A0 	J:164563 	
MGI:2138939	Nat10	N-acetyltransferase 10	2		positive regulation of translation			ISS	Q9H0A0 	J:342587 	
MGI:2138939	Nat10	N-acetyltransferase 10	2		regulation of translation			IEA	ENSP00000257829 Q9H0A0 	J:342605 	
MGI:2138939	Nat10	N-acetyltransferase 10	2		regulation of translation			ISO	Q9H0A0 	J:164563 	
MGI:1891840	Ncbp1	nuclear cap binding protein subunit 1	4		cap-dependent translational initiation			NAS		J:320007 	
MGI:1891840	Ncbp1	nuclear cap binding protein subunit 1	4		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1891840	Ncbp1	nuclear cap binding protein subunit 1	4		regulation of translational initiation			IEA	ENSP00000364289 Q09161 	J:342605 	
MGI:1891840	Ncbp1	nuclear cap binding protein subunit 1	4		regulation of translational initiation			ISO	Q09161 	J:164563 	
MGI:1891840	Ncbp1	nuclear cap binding protein subunit 1	4		regulation of translational initiation			ISS	Q09161 	J:342587 	
MGI:1915342	Ncbp2	nuclear cap binding protein subunit 2	16		cap-dependent translational initiation			NAS		J:320007 	
MGI:1915342	Ncbp2	nuclear cap binding protein subunit 2	16		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1915342	Ncbp2	nuclear cap binding protein subunit 2	16		regulation of translational initiation			IEA	ENSP00000326806 P52298 	J:342605 	
MGI:1915342	Ncbp2	nuclear cap binding protein subunit 2	16		regulation of translational initiation			ISS	P52298 	J:342587 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		negative regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation			ISO	P16333 	J:164563 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		positive regulation of cap-dependent translational initiation			IEA	ENSP00000417273 P16333 	J:342605 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		positive regulation of cap-dependent translational initiation			ISO	P16333 	J:164563 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		positive regulation of cap-independent translational initiation			IEA	ENSP00000417273 P16333 	J:342605 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		positive regulation of cap-independent translational initiation			ISO	P16333 	J:164563 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		positive regulation of translation in response to endoplasmic reticulum stress			IBA	MGI:109601 MGI:1306821 P16333 PTN002543470 	J:161428 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		positive regulation of translation in response to endoplasmic reticulum stress			IEA	ENSP00000417273 P16333 	J:342605 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		positive regulation of translation in response to endoplasmic reticulum stress			IGI	O55033 	J:217285 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		positive regulation of translation in response to endoplasmic reticulum stress			ISO	P16333 	J:164563 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		regulation of translation initiation in response to endoplasmic reticulum stress			IEA	ENSP00000417273 P16333 	J:342605 	
MGI:109601	Nck1	non-catalytic region of tyrosine kinase adaptor protein 1	9		regulation of translation initiation in response to endoplasmic reticulum stress			IGI	O55033 	J:217285 	
MGI:1306821	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2	1		positive regulation of translation in response to endoplasmic reticulum stress			IBA	MGI:109601 MGI:1306821 P16333 PTN002543470 	J:161428 	
MGI:1306821	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2	1		positive regulation of translation in response to endoplasmic reticulum stress			IGI	Q99M51 	J:217285 	
MGI:1306821	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2	1		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1306821	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2	1		regulation of translation initiation in response to endoplasmic reticulum stress			IGI	Q99M51 	J:217285 	
MGI:97286	Ncl	nucleolin	1		negative regulation of translation			IEA	ENSP00000318195 P19338 	J:342605 	
MGI:97286	Ncl	nucleolin	1		negative regulation of translation			ISO	P19338 	J:164563 	
MGI:1918305	Nemf	nuclear export mediator factor	12		CAT tailing			IDA		J:333974 	
MGI:1918305	Nemf	nuclear export mediator factor	12		CAT tailing			IEA	ENSP00000298310 O60524 	J:342605 	
MGI:1918305	Nemf	nuclear export mediator factor	12		CAT tailing			ISO	O60524 	J:164563 	
MGI:1918305	Nemf	nuclear export mediator factor	12		rescue of stalled ribosome			IBA	MGI:1918305 O34693 O60524 PTN000391355 S000005930 	J:161428 	
MGI:1918305	Nemf	nuclear export mediator factor	12		rescue of stalled ribosome			IEA	ENSP00000298310 O60524 	J:342605 	
MGI:1918305	Nemf	nuclear export mediator factor	12		rescue of stalled ribosome			ISO	O60524 	J:164563 	
MGI:1334263	Neurl1a	neuralized E3 ubiquitin protein ligase 1A	19		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1916216	Ngdn	neuroguidin, EIF4E binding protein	14		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:1916216	Ngdn	neuroguidin, EIF4E binding protein	14		regulation of translation at postsynapse			ISO	RGD:1310211 	J:155856 	
MGI:1933212	Ngrn	neugrin, neurite outgrowth associated	7		positive regulation of mitochondrial translation			IEA	ENSP00000368389 Q9NPE2 	J:342605 	
MGI:1933212	Ngrn	neugrin, neurite outgrowth associated	7		positive regulation of mitochondrial translation			ISO	Q9NPE2 	J:164563 	
MGI:1933212	Ngrn	neugrin, neurite outgrowth associated	7		positive regulation of mitochondrial translation			ISS	Q9NPE2 	J:342587 	
MGI:2137237	Niban1	niban apoptosis regulator 1	1		positive regulation of translation			IMP		J:123035 	
MGI:2137237	Niban1	niban apoptosis regulator 1	1		regulation of translation			IEA	KW-0810 	J:60000 	
MGI:2444155	Nmnat2	nicotinamide nucleotide adenylyltransferase 2	1		negative regulation of cytoplasmic translation			IEA	ENSP00000287713 Q9BZQ4 	J:342605 	
MGI:2444155	Nmnat2	nicotinamide nucleotide adenylyltransferase 2	1		negative regulation of cytoplasmic translation			ISO	Q9BZQ4 	J:164563 	
MGI:1918019	Nolc1	nucleolar and coiled-body phosphoprotein 1	19		regulation of translation			IEA	ENSP00000474710 Q14978 	J:342605 	
MGI:1918019	Nolc1	nucleolar and coiled-body phosphoprotein 1	19		regulation of translation			ISO	Q14978 	J:164563 	
MGI:1918019	Nolc1	nucleolar and coiled-body phosphoprotein 1	19		regulation of translation			ISS	Q14978 	J:342587 	
MGI:106184	Npm1	nucleophosmin 1	11		positive regulation of translation			IEA	ENSP00000296930 P06748 	J:342605 	
MGI:106184	Npm1	nucleophosmin 1	11		positive regulation of translation			ISO	P06748 	J:164563 	
MGI:106184	Npm1	nucleophosmin 1	11		positive regulation of translation			ISS	P06748 	J:342587 	
MGI:106184	Npm1	nucleophosmin 1	11		regulation of eIF2 alpha phosphorylation by dsRNA			ISO	P06748 	J:164563 	
MGI:106184	Npm1	nucleophosmin 1	11		regulation of eIF2 alpha phosphorylation by dsRNA			ISS	P06748 	J:342587 	
MGI:2146565	Nsun3	NOL1/NOP2/Sun domain family member 3	16		regulation of mitochondrial translation			IEA	ENSP00000318986 Q9H649 	J:342605 	
